#next line: numberOfColumns,numberOfRows,dataType
6,19317,dump
#
# used SQL: SELECT gp,pts,reb,asts,fgm,ftm FROM nba.player_regular_season WHERE (gp IS NOT NULL) AND (pts IS NOT NULL) AND (reb IS NOT NULL) AND (asts IS NOT NULL) AND (fgm IS NOT NULL) AND (ftm IS NOT NULL) AND NOT team='TOT'
#
0.505618,0.121866465,0.0,0.06013746,0.09392611,0.22738095
0.6179775,0.07768677,0.0,0.106529206,0.04571071,0.19880952
0.40449437,0.047902707,0.0,0.079896905,0.02629931,0.1297619
0.85393256,0.18292381,0.12563983,0.08161512,0.18033813,0.19166666
0.7303371,0.13725491,0.107026525,0.055841923,0.117094554,0.21309523
0.78651685,0.11789526,0.1451838,0.020618556,0.122103944,0.10119048
0.6516854,0.115165055,0.13913448,0.025773196,0.1183469,0.102380954
0.76404494,0.274758,0.35179153,0.07560138,0.28365687,0.23928571
0.9101124,0.42839414,0.42577943,0.10051546,0.4514715,0.33809525
0.56179774,0.048895508,0.02745463,0.018900344,0.046963055,0.03452381
0.20224719,0.018863242,0.0130293155,0.005154639,0.015028178,0.014285714
0.011235955,0.0019856044,4.653327E-4,8.5910654E-4,0.0018785222,0.0011904762
0.8764045,0.1841648,0.13634248,0.12027492,0.169067,0.225
0.8876405,0.3082651,0.23918101,0.17268041,0.28553537,0.3857143
0.9101124,0.37602383,0.21591438,0.27061856,0.3475266,0.425
0.35955057,0.181931,0.11167985,0.114261165,0.14902943,0.2702381
0.8651685,0.37751302,0.24848767,0.25515464,0.30995616,0.5607143
0.60674155,0.2226359,0.11167985,0.12714776,0.18973075,0.28452381
0.9101124,0.4609084,0.16147046,0.21649484,0.38760176,0.6452381
0.21348314,0.019607844,0.026989298,0.013745705,0.018785222,0.01904762
0.9101124,0.115165055,0.19730107,0.079896905,0.11083281,0.125
0.85393256,0.12980889,0.17403443,0.12972508,0.12711334,0.120238096
0.85393256,0.12137007,0.1763611,0.12714776,0.117094554,0.11785714
0.60674155,0.05534872,0.110749185,0.05756014,0.05948654,0.036904763
0.7977528,0.06676595,0.11261052,0.055841923,0.0676268,0.058333334
0.15730338,0.010424423,0.0041879946,0.0077319588,0.009392611,0.014285714
0.07865169,0.017125838,0.0051186597,0.01975945,0.015654352,0.016666668
0.8426966,0.10722264,0.04141461,0.18728523,0.08641202,0.11904762
0.8876405,0.14619012,0.06886924,0.32044673,0.11897308,0.15952381
0.02247191,0.007694217,0.0069799908,0.006013746,0.008140263,0.0011904762
0.02247191,0.0014892033,4.653327E-4,8.5910654E-4,0.0012523482,0.0
0.2247191,0.006949615,0.01721731,8.5910654E-4,0.0068879146,0.007142857
0.33707866,0.0062050135,0.0139599815,8.5910654E-4,0.0056355665,0.008333334
0.04494382,4.964011E-4,4.653327E-4,0.0,6.261741E-4,0.0
0.7303371,0.1404815,0.16007446,0.04725086,0.13713212,0.1452381
0.6516854,0.06453214,0.08422522,0.014604811,0.05698184,0.092857145
0.48314607,0.0456689,0.044206608,0.013745705,0.038822792,0.0702381
0.02247191,0.004964011,0.0018613308,0.0025773195,0.0043832185,0.004761905
0.07865169,0.011665425,0.01721731,0.0025773195,0.011271133,0.013095238
0.6853933,0.05485232,0.10795719,0.026632302,0.057608016,0.04404762
0.74157304,0.11491685,0.09865054,0.077319585,0.10895429,0.13690476
0.83146065,0.15264334,0.13122383,0.1305842,0.15341265,0.14880952
0.8764045,0.18739142,0.16053979,0.17611684,0.18722604,0.18690476
0.78651685,0.25167537,0.16333178,0.19587629,0.22855353,0.33809525
0.85393256,0.14246711,0.079571895,0.28264606,0.14151534,0.0952381
0.53932583,0.060560934,0.034899954,0.0919244,0.05698184,0.067857146
0.41573033,0.02283445,0.018147975,0.050687287,0.022542266,0.022619048
0.19101124,0.015388434,0.0055839927,0.011168385,0.016280526,0.010714286
0.26966292,0.015884835,0.010702653,0.029209621,0.016280526,0.014285714
0.30337077,0.016381236,0.009771987,0.03780069,0.0169067,0.013095238
0.37078652,0.02333085,0.013494649,0.041237112,0.02316844,0.01904762
0.7303371,0.06701415,0.03629595,0.07388316,0.06449593,0.060714286
0.80898875,0.111690246,0.060493253,0.17353952,0.104571074,0.08928572
0.6966292,0.13204269,0.083294556,0.25945017,0.12711334,0.10119048
0.83146065,0.17150658,0.078175895,0.2783505,0.16718848,0.12619048
0.29213482,0.05038471,0.024662634,0.1056701,0.051346276,0.029761905
0.43820226,0.037726484,0.02233597,0.067010306,0.037570443,0.025
0.46067417,0.07073715,0.045602605,0.17353952,0.072636195,0.030952381
0.29213482,0.025812857,0.017682644,0.05154639,0.025046963,0.010714286
0.66292137,0.12683047,0.0,0.06872852,0.097683154,0.23690476
0.752809,0.12360387,0.0,0.12113402,0.09329994,0.23809524
0.752809,0.15860015,0.20893438,0.15034364,0.1158422,0.32023808
0.7303371,0.16306776,0.18799442,0.1563574,0.11145899,0.35833332
0.7752809,0.14470091,0.19497441,0.13144329,0.08766437,0.3607143
0.47191012,0.016877636,0.011167985,0.06271478,0.018159049,0.010714286
0.58426964,0.034748077,0.020009307,0.13917525,0.034439575,0.03452381
0.2247191,0.019607844,0.009771987,0.0661512,0.018159049,0.025
0.5168539,0.05981633,0.026058631,0.13144329,0.06324358,0.045238096
0.53932583,0.06229834,0.020939972,0.14261168,0.06449593,0.05
0.21348314,0.033507075,0.016286645,0.085910656,0.034439575,0.028571429
0.83146065,0.16281956,0.06793857,0.48195878,0.16030057,0.17142858
0.9101124,0.22089848,0.081898555,0.37199312,0.22291797,0.21190476
0.9101124,0.2732688,0.0967892,0.5756014,0.28052598,0.24047619
0.9101124,0.2658228,0.09585854,0.67783505,0.27426425,0.225
0.8426966,0.19856043,0.06840391,0.44072166,0.20475893,0.16666667
0.83146065,0.19012162,0.06979991,0.507732,0.20100188,0.1452381
0.5505618,0.12087367,0.05490926,0.3170103,0.13650595,0.05952381
0.9101124,0.2280963,0.07352257,0.4218213,0.25172198,0.13571429
0.60674155,0.07694217,0.03955328,0.20360824,0.08390733,0.048809525
0.752809,0.13278729,0.032107957,0.24570447,0.12961803,0.14404762
0.5280899,0.038719285,0.014425314,0.05498282,0.039448965,0.035714287
0.505618,0.052618515,0.015355979,0.09536082,0.050093926,0.061904762
0.21348314,0.010424423,0.020939972,0.010309278,0.010644959,0.008333334
0.056179777,0.0029784066,0.004653327,0.0034364262,0.0037570444,0.0
0.66292137,0.056589726,0.040949278,0.03436426,0.05886036,0.04761905
0.7752809,0.093819804,0.078175895,0.04209622,0.097056985,0.07976191
0.74157304,0.15934475,0.13308516,0.10824742,0.169067,0.120238096
0.9101124,0.30156365,0.17729177,0.21649484,0.31559172,0.24404761
0.80898875,0.24596675,0.15355979,0.121993124,0.26048842,0.18690476
0.8876405,0.17001738,0.1451838,0.13573883,0.18159048,0.123809524
0.80898875,0.118639864,0.090739876,0.07646048,0.1208516,0.10952381
0.7752809,0.09307521,0.061423916,0.101374574,0.107075766,0.039285716
0.6516854,0.10573343,0.08143322,0.087628864,0.12147777,0.045238096
0.8764045,0.21419707,0.14471847,0.20017183,0.24671258,0.08928572
0.8988764,0.18466121,0.09399721,0.104811,0.21415153,0.071428575
0.8764045,0.1387441,0.065611914,0.0781787,0.15967439,0.058333334
0.3483146,0.04939191,0.028850628,0.041237112,0.06011271,0.008333334
0.42696628,0.08041698,0.04327594,0.07044674,0.08829054,0.05
0.9101124,0.18639861,0.09399721,0.15206185,0.21415153,0.07976191
0.8202247,0.05956813,0.10516519,0.067010306,0.06386976,0.042857144
0.8764045,0.11715066,0.18334109,0.098797254,0.12460864,0.08809524
0.8988764,0.14445272,0.2177757,0.12371134,0.1471509,0.13333334
0.8764045,0.1854058,0.265705,0.109106526,0.19536631,0.14642857
0.56179774,0.12236287,0.14844114,0.098797254,0.13024421,0.09166667
0.3483146,0.05361132,0.0953932,0.020618556,0.05698184,0.04047619
0.8876405,0.11293125,0.18520242,0.04725086,0.1208516,0.08214286
0.64044946,0.06701415,0.10283853,0.028350515,0.07326236,0.042857144
0.83146065,0.06478034,0.11865984,0.012886598,0.065748274,0.060714286
0.8651685,0.061057333,0.12889716,0.018041236,0.055103317,0.083333336
0.8202247,0.029784065,0.080967896,0.014604811,0.03068253,0.026190476
0.06741573,0.0062050135,0.0055839927,0.006013746,0.0068879146,0.0035714286
0.5280899,0.03574088,0.032107957,0.020618556,0.033187225,0.045238096
0.26966292,0.01365103,0.0055839927,0.012027492,0.012523482,0.016666668
0.38202247,0.083643585,0.0,0.08934708,0.08328115,0.08452381
0.3483146,0.06279474,0.0,0.05756014,0.06887915,0.039285716
0.752809,0.14494912,0.1279665,0.15721649,0.1471509,0.13571429
0.7303371,0.12980889,0.103303865,0.18041237,0.13212273,0.120238096
0.02247191,0.0019856044,4.653327E-4,0.0042955326,0.0018785222,0.0023809525
0.11235955,0.0029784066,9.306654E-4,8.5910654E-4,0.0031308704,0.0023809525
0.46067417,0.038967486,0.02233597,0.011168385,0.03569192,0.04761905
0.17977528,0.011665425,0.0074453233,0.0034364262,0.010644959,0.0154761905
0.8988764,0.18590221,0.14053048,0.1056701,0.17845961,0.21309523
0.8988764,0.25589475,0.13680781,0.19759451,0.22980589,0.35357141
0.8876405,0.3152147,0.17403443,0.24054983,0.3018159,0.3642857
0.8988764,0.38222885,0.19264774,0.28522336,0.3594239,0.45238096
0.8764045,0.368826,0.16891578,0.25,0.3331246,0.4892857
0.8876405,0.38744104,0.1907864,0.3170103,0.36130244,0.475
0.85393256,0.2712832,0.15588646,0.33333334,0.24921729,0.34761906
0.8876405,0.26135516,0.13029316,0.290378,0.24045084,0.3345238
0.8876405,0.31124347,0.14751047,0.46649486,0.3087038,0.31071427
0.8651685,0.30106726,0.12470917,0.39175257,0.3018159,0.28928572
0.8764045,0.263589,0.12145184,0.5103093,0.26487163,0.24880952
0.85393256,0.24100272,0.11167985,0.5137457,0.22041327,0.30357143
0.7977528,0.17895259,0.088413216,0.4054983,0.17345022,0.1904762
0.83146065,0.1317945,0.09353188,0.41666666,0.12899186,0.1404762
0.04494382,0.0014892033,0.0032573289,0.0,0.0018785222,0.0
0.8651685,0.09853562,0.08282922,0.05498282,0.09142142,0.07619048
0.7977528,0.14941673,0.11493718,0.069587626,0.13400126,0.10119048
0.2247191,0.028046662,0.018147975,0.009450172,0.022542266,0.033333335
0.78651685,0.12484487,0.07026524,0.064432986,0.1158422,0.0952381
0.64044946,0.08786299,0.04467194,0.04725086,0.082654975,0.04047619
0.42696628,0.033507075,0.026523964,0.014604811,0.031308703,0.01904762
0.04494382,0.004219409,4.653327E-4,8.5910654E-4,0.0043832185,0.0
0.64044946,0.16927277,0.25081432,0.04982818,0.16468379,0.18571429
0.8202247,0.25738397,0.40902746,0.07560138,0.2536005,0.26904762
0.37078652,0.07942417,0.12563983,0.029209621,0.07451472,0.09761905
0.8764045,0.20551005,0.07119591,0.20189004,0.2078898,0.1952381
0.8651685,0.30900967,0.07910656,0.30927834,0.31371322,0.28928572
0.8764045,0.3636138,0.09306654,0.31786942,0.3694427,0.33333334
0.83146065,0.355175,0.083294556,0.34965634,0.35879776,0.33214286
0.752809,0.30057088,0.08887855,0.30756015,0.28490922,0.35
0.6741573,0.24274014,0.057701256,0.27319586,0.24358171,0.22142857
0.74157304,0.21990569,0.06793857,0.32130584,0.22103944,0.1952381
0.80898875,0.29610324,0.08934388,0.4862543,0.28365687,0.31547618
0.42696628,0.097791016,0.034899954,0.18814433,0.097056985,0.09404762
0.3483146,0.078183174,0.021405306,0.09793814,0.08077645,0.039285716
0.25842696,0.053859517,0.021405306,0.098797254,0.0532248,0.05
0.8202247,0.17125838,0.14983714,0.093642615,0.18472135,0.11785714
0.9101124,0.40233308,0.23313169,0.185567,0.42391986,0.29404762
0.9101124,0.4452718,0.21172638,0.25429553,0.47150907,0.31904763
0.9101124,0.4656242,0.18939042,0.23453608,0.48152786,0.38690478
0.9101124,0.37974682,0.19497441,0.1838488,0.39010644,0.33333334
0.8988764,0.37627202,0.16426244,0.21563573,0.3794615,0.31785715
0.80898875,0.3211715,0.1479758,0.15463917,0.33375078,0.24285714
0.7752809,0.3732936,0.14239182,0.13917525,0.38071385,0.25833333
0.7078652,0.2680566,0.114471845,0.0919244,0.25735754,0.22380953
0.15730338,0.05038471,0.021405306,0.014604811,0.055103317,0.025
0.7303371,0.28567883,0.10469986,0.080756016,0.28490922,0.24761905
0.8988764,0.34400594,0.13587715,0.13831615,0.33437696,0.34642857
0.9101124,0.29213205,0.1265705,0.11597938,0.2899186,0.27857143
0.80898875,0.20749566,0.104234524,0.10738832,0.21227302,0.11785714
0.6853933,0.11789526,0.07119591,0.05927835,0.11271133,0.083333336
0.25842696,0.06875155,0.045602605,0.03006873,0.06324358,0.041666668
0.30337077,0.036485482,0.018613309,0.014604811,0.03694427,0.023809524
0.83146065,0.15711094,0.07119591,0.07560138,0.14214152,0.13452381
0.02247191,0.0029784066,9.306654E-4,8.5910654E-4,0.0037570444,0.0
0.49438202,0.029039463,0.05490926,0.006013746,0.027551658,0.03452381
0.7078652,0.04939191,0.13448115,0.013745705,0.0532248,0.03452381
0.8988764,0.11069744,0.20148906,0.041237112,0.11271133,0.10119048
0.9101124,0.14445272,0.42484877,0.060996562,0.1521603,0.114285715
0.8988764,0.16108215,0.31828758,0.050687287,0.15842204,0.17023809
0.5505618,0.06353934,0.14890647,0.016323024,0.06011271,0.07619048
0.8876405,0.09506081,0.3015356,0.03780069,0.090169065,0.11309524
0.9101124,0.066021346,0.28524897,0.03436426,0.0676268,0.05952381
0.8988764,0.051625714,0.21684505,0.023195876,0.055729493,0.035714287
0.76404494,0.037726484,0.13680781,0.020618556,0.03819662,0.035714287
0.7303371,0.03152147,0.10795719,0.020618556,0.034439575,0.020238096
0.505618,0.01811864,0.052582595,0.005154639,0.017532874,0.01904762
0.19101124,0.003723008,0.011167985,0.0017182131,0.0043832185,0.0011904762
0.5280899,0.01340283,0.0130293155,0.05498282,0.012523482,0.0154761905
0.8764045,0.20898487,0.06840391,0.32646048,0.21039449,0.18214285
0.752809,0.21146686,0.08282922,0.4716495,0.20100188,0.23333333
0.9101124,0.24373293,0.08562122,0.48711342,0.24546024,0.22261904
0.505618,0.106229834,0.029315962,0.122852236,0.109580465,0.08571429
0.14606741,0.043683298,0.0130293155,0.0652921,0.04320601,0.045238096
0.19101124,0.03797468,0.0139599815,0.04982818,0.03694427,0.041666668
0.83146065,0.1375031,0.05630526,0.16151203,0.1352536,0.14404762
0.74157304,0.072970964,0.036761284,0.15549828,0.06825297,0.08928572
0.85393256,0.08240258,0.052582595,0.15979381,0.085159674,0.0702381
0.7752809,0.08041698,0.038157284,0.12714776,0.08390733,0.06428572
0.6179775,0.022089848,0.06421591,0.0068728523,0.025673138,0.008333334
0.7303371,0.10052122,0.24290368,0.06271478,0.10832812,0.0702381
0.9101124,0.090344995,0.267101,0.05756014,0.09517846,0.071428575
0.9101124,0.099280216,0.2917636,0.07044674,0.10331872,0.083333336
0.42696628,0.07346736,0.18613309,0.067010306,0.07827176,0.054761905
0.42696628,0.042442292,0.098185204,0.02233677,0.04571071,0.029761905
0.8988764,0.17448498,0.36249417,0.09536082,0.17845961,0.15833333
0.8651685,0.12831968,0.28664497,0.07560138,0.12899186,0.125
0.8988764,0.14519732,0.2801303,0.14862543,0.15529117,0.10595238
0.9101124,0.101265825,0.2801303,0.0790378,0.10269255,0.0952381
0.83146065,0.055845123,0.21126105,0.06786942,0.05698184,0.051190477
0.40449437,0.015884835,0.054443926,0.014604811,0.015654352,0.016666668
0.71910113,0.026557459,0.08608655,0.018900344,0.02629931,0.026190476
0.4494382,0.008687019,0.027919963,0.011168385,0.007514089,0.013095238
0.25842696,0.023082651,0.05304793,0.008591065,0.025673138,0.013095238
0.74157304,0.07867958,0.21591438,0.050687287,0.080150284,0.07261905
0.20224719,0.010672623,0.020939972,0.0025773195,0.012523482,0.0035714286
0.28089887,0.01340283,0.028385295,0.0077319588,0.014402004,0.00952381
0.74157304,0.102755025,0.16751978,0.069587626,0.10331872,0.1
0.83146065,0.19061802,0.2717543,0.13487972,0.1934878,0.17619048
0.47191012,0.11342765,0.1293625,0.07388316,0.11396368,0.11071429
0.6516854,0.07446016,0.1009772,0.03436426,0.075140886,0.071428575
0.9101124,0.23603871,0.25360632,0.18900344,0.25610518,0.15
0.8988764,0.26209977,0.21405305,0.16752577,0.25735754,0.2654762
0.60674155,0.06552494,0.07631457,0.03264605,0.06700063,0.058333334
0.011235955,9.928022E-4,9.306654E-4,0.0,6.261741E-4,0.0023809525
0.8651685,0.33556715,0.495114,0.145189,0.3575454,0.25
0.8426966,0.35120377,0.45974872,0.23195876,0.36130244,0.31071427
0.4494382,0.16803177,0.25407165,0.09793814,0.17094553,0.15595238
0.80898875,0.37503102,0.39785948,0.16666667,0.38822794,0.32261905
0.66292137,0.28394142,0.36389017,0.13659793,0.3018159,0.21428572
0.53932583,0.21792008,0.264309,0.083333336,0.22479649,0.1904762
0.8651685,0.33581534,0.5053513,0.22680412,0.3619286,0.2345238
0.7303371,0.29833704,0.5248953,0.16494845,0.30933,0.2547619
0.42696628,0.061801936,0.10516519,0.043814432,0.06449593,0.051190477
0.78651685,0.11466865,0.17729177,0.079896905,0.12586099,0.06666667
0.29213482,0.003723008,0.0,0.009450172,0.0025046964,0.008333334
0.16853933,0.005956813,0.0139599815,0.008591065,0.0056355665,0.007142857
0.06741573,0.0017374038,0.0074453233,8.5910654E-4,0.0012523482,0.0035714286
0.74157304,0.2755026,0.21079572,0.27749142,0.27238572,0.2857143
0.9101124,0.34524697,0.29362494,0.3565292,0.34877896,0.3297619
0.9101124,0.29362124,0.25686365,0.26546392,0.30807763,0.23690476
0.76404494,0.28046662,0.23964635,0.24398625,0.2874139,0.25238097
0.8876405,0.32017872,0.23313169,0.20618556,0.32999372,0.2809524
0.74157304,0.16058575,0.13587715,0.16924399,0.17219788,0.11547619
0.08988764,0.026061058,0.018613309,0.01718213,0.025673138,0.027380953
0.8764045,0.1816828,0.1237785,0.14003436,0.19974953,0.11190476
0.0,9.928022E-4,0.0013959982,8.5910654E-4,6.261741E-4,0.0023809525
0.8426966,0.20178704,0.14285715,0.18041237,0.21352535,0.15595238
0.9101124,0.2238769,0.19171707,0.30756015,0.22291797,0.22619048
0.8988764,0.2271035,0.19823174,0.36426118,0.23606762,0.19166666
0.8876405,0.2280963,0.16845044,0.26804122,0.23356293,0.20595238
0.14606741,0.014643832,0.008375989,0.02491409,0.013775829,0.017857144
0.85393256,0.14420451,0.119590506,0.15378007,0.1571697,0.048809525
0.9101124,0.19930504,0.12284783,0.18041237,0.19787101,0.114285715
0.9101124,0.33929014,0.1791531,0.31099656,0.3475266,0.20714286
0.9101124,0.34748077,0.19637041,0.25,0.3406387,0.16071428
0.9101124,0.4102755,0.15588646,0.4604811,0.39574203,0.31071427
0.6292135,0.353934,0.11121452,0.21391752,0.3356293,0.2797619
0.9101124,0.44179696,0.16984645,0.4072165,0.40513462,0.37738097
0.033707865,4.964011E-4,0.0,0.0,6.261741E-4,0.0
0.5730337,0.09431621,0.033503957,0.16580756,0.089542896,0.10952381
0.30337077,0.087366596,0.055374593,0.209622,0.082654975,0.10119048
0.8988764,0.4095309,0.15821312,0.85137457,0.35691923,0.6047619
0.8202247,0.4132539,0.12563983,0.72680414,0.3619286,0.5964286
0.85393256,0.42442292,0.12610516,0.6709622,0.37006888,0.61785716
0.8651685,0.38123605,0.13587715,0.7182131,0.3375078,0.53333336
0.53932583,0.19632663,0.0483946,0.3298969,0.17658108,0.26904762
0.74157304,0.33258873,0.07771056,0.54725087,0.29868504,0.45238096
0.5168539,0.1811864,0.053513262,0.30927834,0.15403882,0.27857143
0.6179775,0.25986597,0.10283853,0.44415808,0.21415153,0.40714285
0.7752809,0.34996277,0.11772918,0.5609966,0.27614278,0.52261907
0.5505618,0.11814346,0.07631457,0.21048109,0.097056985,0.19285715
0.056179777,0.009928022,0.0074453233,0.020618556,0.0100187855,0.008333334
0.7078652,0.06527674,0.11307585,0.016323024,0.07075767,0.04404762
0.16853933,0.007942418,0.014890647,0.0,0.009392611,0.0023809525
0.9101124,0.39116406,0.4183341,0.2508591,0.38572323,0.40357143
0.9101124,0.44924298,0.40204746,0.30326462,0.4558547,0.4
0.56179774,0.20699926,0.20846905,0.1580756,0.21665624,0.16309524
0.8988764,0.37850583,0.27221963,0.3170103,0.36631185,0.32619047
0.8988764,0.4120129,0.31782225,0.3049828,0.3650595,0.5083333
0.8426966,0.24224374,0.18287575,0.14948453,0.23544145,0.22619048
0.7752809,0.269794,0.18659842,0.12886597,0.2686287,0.2547619
0.53932583,0.14569372,0.1321545,0.10223368,0.13149655,0.15952381
0.7752809,0.18615042,0.17682643,0.15034364,0.17658108,0.15238096
0.71910113,0.16008936,0.16891578,0.109106526,0.15403882,0.12142857
0.033707865,0.0014892033,0.0023266636,0.006013746,0.0018785222,0.0
0.011235955,0.0,9.306654E-4,0.0,0.0,0.0
0.101123594,0.004219409,0.009306654,8.5910654E-4,0.0043832185,0.0035714286
0.4494382,0.042938694,0.08515589,0.023195876,0.045084532,0.026190476
0.011235955,0.0,0.0013959982,0.0,0.0,0.0
0.07865169,0.0027302061,0.0032573289,0.0017182131,0.0031308704,0.0011904762
0.29213482,0.035244476,0.053513262,0.010309278,0.035065748,0.020238096
0.5955056,0.056093324,0.075849235,0.0154639175,0.05823419,0.035714287
0.056179777,0.003723008,0.006049325,0.0025773195,0.0043832185,0.0
0.011235955,0.0014892033,4.653327E-4,8.5910654E-4,0.0012523482,0.0023809525
0.08988764,0.006701415,0.0065146578,0.0017182131,0.007514089,0.0035714286
0.85393256,0.34425417,0.2773383,0.48367697,0.31496555,0.44523808
0.40449437,0.19806403,0.14890647,0.27233678,0.19536631,0.20357142
0.8651685,0.35914618,0.34946486,0.63831615,0.3481528,0.39166668
0.8764045,0.32911393,0.31782225,0.71219933,0.31997496,0.36190477
0.74157304,0.29238024,0.22847836,0.7517182,0.27614278,0.3452381
0.85393256,0.34896997,0.22149837,0.83161515,0.31559172,0.46547619
0.7977528,0.33606353,0.19823174,0.7792096,0.30244207,0.45
0.8876405,0.47381485,0.23452769,0.83934706,0.4276769,0.6369048
0.7977528,0.34946638,0.20893438,0.7371134,0.3068253,0.49642858
0.85393256,0.42938694,0.28245696,0.84879726,0.3625548,0.61071426
0.8764045,0.43807396,0.24290368,0.7792096,0.34189105,0.675
0.8764045,0.37999505,0.25639832,0.84965634,0.29179713,0.61785716
0.3483146,0.11615785,0.08515589,0.18900344,0.08578585,0.20476191
0.8876405,0.38644826,0.39413682,0.16323024,0.39323732,0.35833332
0.85393256,0.48945147,0.27268496,0.20103092,0.5134627,0.3952381
0.85393256,0.41474313,0.26337832,0.23453608,0.43143395,0.34642857
0.8426966,0.38247705,0.24104235,0.29725087,0.3982467,0.32023808
0.66292137,0.24571854,0.16938111,0.18298969,0.25297433,0.21666667
0.8876405,0.42541572,0.261517,0.31185567,0.45272386,0.31428573
0.8202247,0.38098785,0.2233597,0.27061856,0.40450844,0.28690475
0.7977528,0.29312485,0.1991624,0.21305841,0.30933,0.22619048
0.83146065,0.37850583,0.1935784,0.24312715,0.3838447,0.3547619
0.101123594,0.04120129,0.015355979,0.024054984,0.042579837,0.035714287
0.101123594,0.009928022,0.007910656,0.0077319588,0.007514089,0.016666668
0.41573033,0.035492677,0.043741275,0.01718213,0.033187225,0.04404762
0.8988764,0.30752048,0.3527222,0.111683846,0.29931122,0.33690476
0.8988764,0.34748077,0.38529548,0.16752577,0.33688167,0.3857143
0.8988764,0.3683296,0.34341553,0.22938144,0.35128367,0.43095237
0.9101124,0.3139737,0.2917636,0.32646048,0.31058234,0.325
0.9101124,0.38868207,0.31689158,0.29553264,0.36819035,0.45833334
0.9101124,0.25390917,0.25360632,0.24570447,0.23731998,0.31190476
0.8426966,0.24274014,0.21126105,0.18470791,0.23293675,0.27738094
0.3258427,0.11566146,0.11400651,0.085910656,0.1014402,0.16785714
0.056179777,0.016629437,0.011633318,0.009450172,0.018785222,0.008333334
0.46067417,0.13998511,0.104234524,0.12371134,0.12460864,0.1952381
0.8651685,0.263589,0.24104235,0.18814433,0.22479649,0.40357143
0.7303371,0.21717548,0.18427175,0.12800688,0.19035693,0.30952382
0.8764045,0.15289153,0.15449046,0.18642612,0.13400126,0.21785714
0.15730338,0.008687019,0.009771987,8.5910654E-4,0.008766437,0.008333334
0.056179777,0.0027302061,9.306654E-4,0.0,0.0025046964,0.0023809525
0.56179774,0.043435097,0.07771056,0.03264605,0.03694427,0.067857146
0.47191012,0.027550261,0.034899954,0.028350515,0.027551658,0.027380953
0.8876405,0.115165055,0.18427175,0.11512028,0.11083281,0.13095239
0.30337077,0.011913626,0.021870637,0.010309278,0.012523482,0.00952381
0.8651685,0.24571854,0.31084225,0.15378007,0.24921729,0.23095238
0.33707866,0.079920575,0.13308516,0.067010306,0.080150284,0.077380955
0.76404494,0.12980889,0.16938111,0.13573883,0.13149655,0.12261905
0.7078652,0.09481261,0.15914379,0.033505153,0.08829054,0.11904762
0.7752809,0.38818565,0.4541647,0.16924399,0.31559172,0.66190475
0.7977528,0.43658477,0.37087017,0.17439863,0.37006888,0.6869048
0.7977528,0.40481508,0.504886,0.18470791,0.3262367,0.7011905
0.7752809,0.38396624,0.40577012,0.19329897,0.31246087,0.6535714
0.76404494,0.39091587,0.39785948,0.17439863,0.32561052,0.6369048
0.78651685,0.34450236,0.36761284,0.14261168,0.29618034,0.52619046
0.30337077,0.043931495,0.06468125,0.018041236,0.0338134,0.08214286
0.8651685,0.19161083,0.19404374,0.17182131,0.19286162,0.18571429
0.8764045,0.12285927,0.1507678,0.1434708,0.13087039,0.09166667
0.3258427,0.039960288,0.030711958,0.025773196,0.040075142,0.039285716
0.47191012,0.08438819,0.08236389,0.06872852,0.0870382,0.07380953
0.8988764,0.20377265,0.16612378,0.12542956,0.21790858,0.14880952
0.8988764,0.13328369,0.09865054,0.09020618,0.13650595,0.120238096
0.9101124,0.17249937,0.12098651,0.10309278,0.18284284,0.13214286
0.78651685,0.16133036,0.105630524,0.14003436,0.17595491,0.104761906
0.8764045,0.15065773,0.075849235,0.13831615,0.16405761,0.09761905
0.43820226,0.05013651,0.0255933,0.025773196,0.054477144,0.03214286
0.28089887,0.015140234,0.010237319,0.008591065,0.0169067,0.007142857
0.8764045,0.20054604,0.16658911,0.067010306,0.2128992,0.15238096
0.24719101,0.05534872,0.05816659,0.018900344,0.05886036,0.041666668
0.33707866,0.0935716,0.08794788,0.026632302,0.102066375,0.060714286
0.2247191,0.05460412,0.06375058,0.01718213,0.05886036,0.03809524
0.5505618,0.10672624,0.09353188,0.041237112,0.11145899,0.086904764
0.31460676,0.039712086,0.041879945,0.01975945,0.04320601,0.026190476
0.7977528,0.08587739,0.06421591,0.03436426,0.07952411,0.10952381
0.33707866,0.017125838,0.0241973,0.006013746,0.018159049,0.013095238
0.71910113,0.09431621,0.0967892,0.02749141,0.104571074,0.054761905
0.42696628,0.056589726,0.073057234,0.016323024,0.06011271,0.042857144
0.14606741,0.00918342,0.013494649,0.0017182131,0.008140263,0.013095238
0.8651685,0.24869695,0.21358772,0.0781787,0.24733876,0.25238097
0.8764045,0.23033011,0.18520242,0.08161512,0.23231058,0.22142857
0.33707866,0.07197816,0.07724523,0.0154639175,0.07075767,0.07619048
0.5505618,0.118888065,0.117263846,0.05412371,0.1183469,0.120238096
0.8202247,0.184413,0.2033504,0.05498282,0.17595491,0.21547619
0.78651685,0.24398114,0.21498372,0.08161512,0.22667502,0.30833334
0.8764045,0.33010674,0.26337832,0.13316151,0.30933,0.40714285
0.47191012,0.16430876,0.11261052,0.04896907,0.1615529,0.17380953
0.7977528,0.17895259,0.16658911,0.09020618,0.18534753,0.15357143
