#next line: numberOfColumns,numberOfRows,dataType
7,7755,dump
#
# used SQL: SELECT ID,PRICE,POWER,ACCELERATION,FUELCONSUMPTION,CO2EMISSION,TAXES FROM LANGNER.CARS2 WHERE (ID IS NOT NULL) AND (PRICE IS NOT NULL) AND (POWER IS NOT NULL) AND (ACCELERATION IS NOT NULL) AND (FUELCONSUMPTION IS NOT NULL) AND (CO2EMISSION IS NOT NULL) AND (TAXES IS NOT NULL)
#
3695.0,0.9383932,0.11735537,1.0,0.59534883,0.538,0.6339093
3696.0,0.93146354,0.105785124,1.0,0.52558136,0.45999998,0.6339093
3697.0,0.93939155,0.17355372,1.0,0.61860466,0.564,0.6339093
3698.0,0.9353044,0.17355372,1.0,0.59534883,0.538,0.6339093
3699.0,0.9283748,0.17355372,1.0,0.52558136,0.45999998,0.6339093
3700.0,0.92687434,0.26280993,1.0,0.572093,0.51199996,0.5
3701.0,0.91969466,0.35206613,1.0,0.44651163,0.43199998,0.74514043
3702.0,0.9447291,0.08264463,1.0,0.5813954,0.522,0.6339093
3703.0,0.94095886,0.11735537,1.0,0.61860466,0.564,0.6339093
3704.0,0.9368717,0.11735537,1.0,0.59534883,0.538,0.6339093
3705.0,0.9299421,0.105785124,1.0,0.52558136,0.45999998,0.6339093
3706.0,0.9378682,0.17355372,1.0,0.61860466,0.564,0.6339093
3707.0,0.933781,0.17355372,1.0,0.59534883,0.538,0.6339093
3708.0,0.92685145,0.17355372,1.0,0.52558136,0.45999998,0.6339093
3709.0,0.9253529,0.26280993,1.0,0.572093,0.51199996,0.5
3710.0,0.933258,0.105785124,1.0,0.5162791,0.448,0.6339093
3711.0,0.930343,0.105785124,1.0,0.5534884,0.49,0.6339093
3712.0,0.92530704,0.105785124,1.0,0.5162791,0.448,0.6339093
3713.0,0.922392,0.105785124,1.0,0.5534884,0.49,0.6339093
3714.0,0.9303506,0.17355372,1.0,0.5162791,0.448,0.6339093
3715.0,0.9274356,0.17355372,1.0,0.5534884,0.49,0.6339093
3716.0,0.92239964,0.17355372,1.0,0.5162791,0.448,0.6339093
3717.0,0.9194847,0.17355372,1.0,0.5534884,0.49,0.6339093
3718.0,0.9128127,0.35206613,1.0,0.3627907,0.348,0.74514043
3719.0,0.9048618,0.35206613,1.0,0.3627907,0.348,0.74514043
3720.0,0.92855424,0.105785124,1.0,0.5162791,0.448,0.6339093
3721.0,0.9256392,0.105785124,1.0,0.5162791,0.49,0.6339093
3722.0,0.92060333,0.105785124,1.0,0.5162791,0.448,0.6339093
3723.0,0.9176883,0.105785124,1.0,0.5162791,0.49,0.6339093
3724.0,0.92564684,0.17355372,1.0,0.5162791,0.448,0.6339093
3725.0,0.9227318,0.17355372,1.0,0.5162791,0.49,0.6339093
3726.0,0.91769594,0.17355372,1.0,0.5162791,0.448,0.6339093
3727.0,0.9147809,0.17355372,1.0,0.5162791,0.49,0.6339093
3728.0,0.930343,0.105785124,1.0,0.5162791,0.448,0.6339093
3729.0,0.92742795,0.105785124,1.0,0.5162791,0.49,0.6339093
3730.0,0.922392,0.105785124,1.0,0.5162791,0.448,0.6339093
3731.0,0.919477,0.105785124,1.0,0.5162791,0.49,0.6339093
3732.0,0.92743367,0.17355372,1.0,0.5162791,0.448,0.6339093
3733.0,0.92451864,0.17355372,1.0,0.5162791,0.49,0.6339093
3734.0,0.9194847,0.17355372,1.0,0.5162791,0.448,0.6339093
3735.0,0.91656965,0.17355372,1.0,0.5162791,0.49,0.6339093
3736.0,0.90943193,0.35206613,1.0,0.3627907,0.348,0.74514043
3737.0,0.901481,0.35206613,1.0,0.3627907,0.348,0.74514043
3738.0,0.9251753,0.105785124,1.0,0.5162791,0.448,0.6339093
3739.0,0.9222603,0.105785124,1.0,0.5162791,0.49,0.6339093
3740.0,0.9172244,0.105785124,1.0,0.5162791,0.448,0.6339093
3741.0,0.9143094,0.105785124,1.0,0.5162791,0.49,0.6339093
3742.0,0.922268,0.17355372,1.0,0.5162791,0.448,0.6339093
3743.0,0.91935295,0.17355372,1.0,0.5162791,0.49,0.6339093
3744.0,0.914317,0.17355372,1.0,0.5162791,0.448,0.6339093
3745.0,0.911402,0.17355372,1.0,0.5162791,0.49,0.6339093
3746.0,0.89716095,0.35206613,1.0,0.3627907,0.348,0.74514043
3747.0,0.9129025,0.105785124,1.0,0.5162791,0.448,0.6339093
3748.0,0.90998745,0.105785124,1.0,0.5162791,0.49,0.6339093
3749.0,0.9099951,0.17355372,1.0,0.5162791,0.448,0.6339093
3750.0,0.90708005,0.17355372,1.0,0.5162791,0.49,0.6339093
3751.0,0.894979,0.105785124,1.0,1.0,1.0,0.6339093
3752.0,0.89210784,0.105785124,1.0,1.0,1.0,0.6339093
3753.0,0.8916707,0.105785124,1.0,1.0,1.0,0.6339093
3754.0,0.8887996,0.105785124,1.0,1.0,1.0,0.6339093
3755.0,0.8845521,0.105785124,1.0,1.0,1.0,0.6339093
3756.0,0.88168097,0.105785124,1.0,1.0,1.0,0.6339093
3757.0,0.8812438,0.105785124,1.0,1.0,1.0,0.6339093
3758.0,0.8783727,0.105785124,1.0,1.0,1.0,0.6339093
3759.0,0.89325327,0.13884297,1.0,1.0,1.0,0.6339093
3760.0,0.8903822,0.13884297,1.0,1.0,1.0,0.6339093
3761.0,0.889945,0.13884297,1.0,1.0,1.0,0.6339093
3762.0,0.8870739,0.13884297,1.0,1.0,1.0,0.6339093
3763.0,0.8921174,0.17355372,1.0,1.0,1.0,0.6339093
3764.0,0.8892463,0.17355372,1.0,1.0,1.0,0.6339093
3765.0,0.88880914,0.17355372,1.0,1.0,1.0,0.6339093
3766.0,0.88593805,0.17355372,1.0,1.0,1.0,0.6339093
3767.0,0.8816905,0.17355372,1.0,1.0,1.0,0.6339093
3768.0,0.8788194,0.17355372,1.0,1.0,1.0,0.6339093
3769.0,0.87838227,0.17355372,1.0,1.0,1.0,0.6339093
3770.0,0.8755111,0.17355372,1.0,1.0,1.0,0.6339093
3771.0,0.88648397,0.22975206,1.0,1.0,1.0,0.5
3772.0,0.8836129,0.22975206,1.0,1.0,1.0,0.5
3773.0,0.88317573,0.22975206,1.0,1.0,1.0,0.5
3774.0,0.8803046,0.22975206,1.0,1.0,1.0,0.5
3775.0,0.8760571,0.22975206,1.0,1.0,1.0,0.5
3776.0,0.873186,0.22975206,1.0,1.0,1.0,0.5
3777.0,0.87274885,0.22975206,1.0,1.0,1.0,0.5
3778.0,0.8698777,0.22975206,1.0,1.0,1.0,0.5
3780.0,0.96623003,0.08264463,0.49800795,0.6976744,0.686,0.8984881
3782.0,0.9621257,0.12396694,0.58565736,0.6976744,0.68799996,0.8833693
3784.0,0.95487154,0.21487603,0.7091633,0.67906976,0.66999996,0.8833693
3785.0,0.9471211,0.27438018,0.7410358,0.67906976,0.66999996,0.8833693
3786.0,0.96201116,0.10743801,0.6055777,0.81860465,0.792,0.73326135
3787.0,0.95907134,0.10743801,0.58964145,0.76744187,0.732,0.73326135
3788.0,0.96201116,0.12396694,0.60956174,0.74418604,0.736,0.8833693
3789.0,0.95907134,0.12396694,0.56573707,0.69302326,0.68200004,0.8833693
3790.0,0.9543752,0.21487603,0.69721115,0.7069768,0.7,0.8833693
3791.0,0.9514354,0.21487603,0.689243,0.67441857,0.66400003,0.8833693
3792.0,0.9436849,0.27438018,0.72908366,0.67441857,0.666,0.8833693
3793.0,0.95876586,0.10743801,0.58565736,0.80930233,0.782,0.73326135
3794.0,0.95582604,0.10743801,0.56573707,0.7627907,0.728,0.73326135
3795.0,0.9570478,0.12396694,0.60956174,0.7348837,0.726,0.8833693
3796.0,0.95410794,0.12396694,0.55776894,0.68837214,0.678,0.8833693
3797.0,0.94941187,0.21487603,0.7051793,0.7023256,0.694,0.8833693
3798.0,0.946472,0.21487603,0.6932271,0.66976744,0.65999997,0.8833693
3799.0,0.9809292,0.049586777,0.49003983,0.74418604,0.74,0.91252697
3800.0,0.9771112,0.049586777,0.49003983,0.74418604,0.74,0.91252697
3801.0,0.9761568,0.08264463,0.56175303,0.7209302,0.714,0.8984881
3802.0,0.97272056,0.08264463,0.56175303,0.7209302,0.714,0.8984881
3803.0,0.971117,0.08264463,0.52988046,0.73023254,0.724,0.8984881
3804.0,0.9715752,0.08264463,0.56175303,0.7209302,0.714,0.8984881
3805.0,0.96997166,0.08264463,0.52988046,0.73023254,0.724,0.8984881
3806.0,0.96374834,0.17355372,0.7051793,0.68372095,0.678,0.89092875
3807.0,0.97520226,0.049586777,0.47410363,0.74418604,0.74,0.91252697
3808.0,0.97424775,0.08264463,0.55776894,0.7209302,0.714,0.8984881
3809.0,0.9708116,0.08264463,0.55776894,0.7209302,0.714,0.8984881
3810.0,0.96920806,0.08264463,0.52191234,0.73023254,0.724,0.8984881
3811.0,0.9696662,0.08264463,0.55776894,0.7209302,0.714,0.8984881
3812.0,0.96806264,0.08264463,0.52191234,0.73023254,0.724,0.8984881
3813.0,0.9618393,0.17355372,0.69721115,0.68372095,0.678,0.89092875
3814.0,0.9666118,0.105785124,0.5816733,0.69302326,0.686,0.89092875
3815.0,0.96470284,0.105785124,0.5816733,0.69302326,0.686,0.89092875
3816.0,0.9627938,0.105785124,0.5816733,0.69302326,0.686,0.89092875
3817.0,0.954967,0.17355372,0.66533864,0.66976744,0.66400003,0.89092875
3818.0,0.9642065,0.105785124,1.0,0.69302326,0.68799996,0.89092875
3819.0,0.963252,0.16198348,0.58565736,0.6325581,0.624,0.86933047
3820.0,0.96038854,0.16198348,0.58565736,0.6325581,0.624,0.86933047
3821.0,0.957525,0.16198348,0.53386456,0.627907,0.61800003,0.86933047
3822.0,0.9567614,0.16198348,0.57768923,0.6325581,0.624,0.86933047
3823.0,0.95389795,0.16198348,0.52191234,0.6139535,0.604,0.86933047
3824.0,0.95008,0.16198348,0.57768923,0.6325581,0.624,0.86933047
3825.0,0.9472165,0.16198348,0.52191234,0.6139535,0.604,0.86933047
3826.0,0.95897585,0.1570248,0.61752987,0.7069768,0.66999996,0.66738665
3827.0,0.9561124,0.1570248,0.61752987,0.7069768,0.66999996,0.66738665
3828.0,0.9524853,0.1570248,0.6015936,0.6976744,0.65400004,0.66738665
3829.0,0.9458039,0.1570248,0.6015936,0.6976744,0.65400004,0.66738665
3830.0,0.963252,0.16198348,0.60956174,0.6418605,0.634,0.86933047
3831.0,0.96038854,0.16198348,0.60956174,0.6418605,0.634,0.86933047
3832.0,0.957525,0.16198348,0.55378485,0.6325581,0.624,0.86933047
3833.0,0.957525,0.16198348,0.60956174,0.6418605,0.634,0.86933047
3834.0,0.95466155,0.16198348,0.55378485,0.6325581,0.624,0.86933047
3835.0,0.9508436,0.16198348,0.60956174,0.6418605,0.634,0.86933047
3836.0,0.9479801,0.16198348,0.55378485,0.6325581,0.624,0.86933047
3837.0,0.91228205,0.41322315,0.78486055,0.52558136,0.514,0.8542117
3838.0,0.9084641,0.41322315,0.749004,0.5116279,0.5,0.8542117
3839.0,0.89720106,0.41322315,0.749004,0.5116279,0.5,0.8542117
3840.0,0.95897585,0.1570248,0.61752987,0.71627903,0.68,0.66738665
3841.0,0.9561124,0.1570248,0.61752987,0.71627903,0.68,0.66738665
3842.0,0.9532489,0.1570248,0.61354584,0.7023256,0.662,0.66738665
3843.0,0.9465675,0.1570248,0.61354584,0.7023256,0.662,0.66738665
3844.0,0.9660391,0.08760331,0.49800795,0.67441857,0.668,0.8833693
3845.0,0.9633665,0.08760331,0.3984064,0.6139535,0.606,0.8833693
3846.0,0.96470284,0.08760331,0.49800795,0.67441857,0.668,0.8833693
3847.0,0.9627938,0.14876033,0.6015936,0.59534883,0.58599997,0.8542117
3848.0,0.9547761,0.1983471,0.6015936,0.56279075,0.554,0.825054
3849.0,0.94962186,0.1983471,0.6015936,0.56279075,0.554,0.825054
3850.0,0.9427495,0.1983471,0.53386456,0.53488374,0.526,0.825054
3851.0,0.9522944,0.1570248,0.5697211,0.69302326,0.65,0.66738665
3852.0,0.94714016,0.1570248,0.5697211,0.69302326,0.65,0.66738665
3853.0,0.94313127,0.1570248,0.5697211,0.69302326,0.65,0.66738665
3854.0,0.94847643,0.20661157,0.61752987,0.56279075,0.55,0.825054
3855.0,0.94465846,0.20661157,0.61752987,0.56279075,0.55,0.825054
3856.0,0.9389315,0.20661157,0.61752987,0.56279075,0.55,0.825054
3857.0,0.93568623,0.20661157,0.5697211,0.5674418,0.556,0.825054
3858.0,0.92862296,0.20661157,0.5697211,0.5674418,0.556,0.825054
3859.0,0.94465846,0.1570248,0.5697211,0.68837214,0.646,0.64146864
3860.0,0.9408405,0.1570248,0.5697211,0.68837214,0.646,0.64146864
3861.0,0.93320453,0.18347107,0.6055777,0.6604651,0.612,0.6339093
3862.0,0.92614126,0.18347107,0.6055777,0.6604651,0.612,0.6339093
3863.0,0.911633,0.3355372,0.6015936,0.36744183,0.356,0.71598274
3864.0,0.93511355,0.19008264,0.51792824,0.572093,0.51199996,0.42548597
3865.0,0.9274776,0.19008264,0.51792824,0.572093,0.51199996,0.42548597
3866.0,0.9314864,0.20661157,0.47410363,0.5116279,0.444,0.4665227
3867.0,0.92385054,0.20661157,0.47410363,0.5116279,0.444,0.4665227
3868.0,0.91411465,0.20661157,0.47410363,0.5116279,0.444,0.4665227
3869.0,0.9032334,0.338843,0.5697211,0.37209302,0.352,0.71598274
3870.0,0.92938656,0.19008264,0.49003983,0.5674418,0.508,0.42548597
3871.0,0.91984165,0.19008264,0.49003983,0.5674418,0.508,0.42548597
3872.0,0.9257595,0.20661157,0.44223106,0.5069767,0.44,0.4665227
3873.0,0.9162146,0.20661157,0.44223106,0.5069767,0.44,0.4665227
3874.0,0.9057151,0.20661157,0.44223106,0.5069767,0.44,0.4665227
3875.0,0.9563033,0.15041323,0.41832668,0.6,0.544,0.550756
3876.0,0.9549861,0.15041323,0.41832668,0.6,0.544,0.550756
3877.0,0.95095813,0.15041323,0.41832668,0.6,0.544,0.550756
3878.0,0.9496409,0.15041323,0.41832668,0.6,0.544,0.550756
3879.0,0.94523114,0.15041323,0.41832668,0.6,0.544,0.550756
3880.0,0.94391394,0.15041323,0.41832668,0.6,0.544,0.550756
3881.0,0.94370395,0.2016529,1.0,0.5860465,0.53,0.550756
3882.0,0.94238675,0.2016529,1.0,0.5860465,0.53,0.550756
3883.0,0.94790375,0.15041323,0.41832668,0.6,0.544,0.550756
3884.0,0.94658655,0.15041323,0.41832668,0.6,0.544,0.550756
3885.0,0.94217676,0.15041323,0.41832668,0.6,0.544,0.550756
3886.0,0.9393133,0.15041323,0.2908367,0.55813956,0.496,0.550756
3887.0,0.94085956,0.15041323,0.41832668,0.6,0.544,0.550756
3888.0,0.9379961,0.15041323,0.2908367,0.55813956,0.496,0.550756
3889.0,0.94064957,0.2016529,1.0,0.5860465,0.53,0.550756
3890.0,0.9377861,0.2016529,1.0,0.55813956,0.496,0.550756
3891.0,0.93933237,0.2016529,1.0,0.5860465,0.53,0.550756
3892.0,0.9364689,0.2016529,1.0,0.55813956,0.496,0.550756
3893.0,0.9137348,0.10909091,0.6812749,0.61860466,0.672,0.86933047
3894.0,0.9178964,0.10909091,0.6812749,0.61860466,0.672,0.86933047
3895.0,0.90869695,0.10909091,0.6812749,0.61860466,0.672,0.86933047
3896.0,0.89150655,0.29917356,1.0,0.544186,1.0,0.78185743
3897.0,0.8123466,0.46280992,0.80478084,0.42325586,0.41000003,0.6792656
3898.0,0.9785812,0.03305785,0.35059768,0.7255814,0.714,0.9060475
3899.0,0.97743577,0.05785124,0.44621515,0.7255814,0.722,0.9060475
3900.0,0.9726633,0.05785124,0.44621515,0.7255814,0.722,0.9060475
3901.0,0.9703725,0.05785124,0.2868526,0.69302326,0.68200004,0.9060475
3902.0,0.9688453,0.05785124,0.44621515,0.7255814,0.722,0.9060475
3903.0,0.97170883,0.07107438,0.52589643,0.7069768,0.69200003,0.8984881
3904.0,0.96941805,0.07107438,0.40239042,0.68372095,0.674,0.8984881
3905.0,0.96789086,0.07107438,0.52589643,0.7069768,0.69200003,0.8984881
3906.0,0.9656001,0.07107438,0.40239042,0.68372095,0.674,0.8984881
3907.0,0.96714634,0.10743801,0.60956174,0.69302326,0.684,0.8833693
3908.0,0.96638274,0.10743801,0.60956174,0.69302326,0.684,0.8833693
3909.0,0.9745723,0.067768596,0.52589643,0.7860465,0.76,0.7311015
3910.0,0.9697998,0.067768596,0.52589643,0.7860465,0.76,0.7311015
3911.0,0.96674544,0.067768596,0.52589643,0.7860465,0.76,0.7311015
3912.0,0.97743577,0.03305785,0.35059768,0.7255814,0.714,0.9060475
3913.0,0.9762904,0.05785124,0.44621515,0.7255814,0.722,0.9060475
3914.0,0.9715179,0.05785124,0.44621515,0.7255814,0.722,0.9060475
3915.0,0.96922714,0.05785124,0.2868526,0.69302326,0.68200004,0.9060475
3916.0,0.96769994,0.05785124,0.44621515,0.7255814,0.722,0.9060475
3917.0,0.9705634,0.07107438,0.52589643,0.7069768,0.69200003,0.8984881
3918.0,0.9682726,0.07107438,0.40239042,0.68372095,0.674,0.8984881
3919.0,0.96674544,0.07107438,0.52589643,0.7069768,0.69200003,0.8984881
3920.0,0.96445465,0.07107438,0.40239042,0.68372095,0.674,0.8984881
3921.0,0.9660009,0.10743801,0.60956174,0.69302326,0.684,0.8833693
3922.0,0.9652373,0.10743801,0.60956174,0.69302326,0.684,0.8833693
3923.0,0.9734269,0.067768596,0.52589643,0.7860465,0.76,0.7311015
3924.0,0.96865445,0.067768596,0.52589643,0.7860465,0.76,0.7311015
3925.0,0.9656001,0.067768596,0.52589643,0.7860465,0.76,0.7311015
3926.0,0.96623003,0.07107438,0.49003983,0.69302326,0.684,0.8984881
3927.0,0.96317565,0.07107438,0.49003983,0.69302326,0.684,0.8984881
3928.0,0.9593577,0.07107438,0.49003983,0.69302326,0.684,0.8984881
3929.0,0.95836496,0.07107438,0.49003983,0.69302326,0.684,0.8984881
3930.0,0.9576396,0.10743801,0.57768923,0.68837214,0.68,0.8833693
3931.0,0.9561124,0.10743801,0.51394427,0.65581393,0.65,0.8833693
3932.0,0.9566469,0.10743801,0.57768923,0.68837214,0.68,0.8833693
3933.0,0.9551197,0.10743801,0.51394427,0.65581393,0.65,0.8833693
3934.0,0.9730069,0.07107438,0.47808766,0.7069768,0.7,0.8984881
3935.0,0.9687308,0.07107438,0.47808766,0.7069768,0.7,0.8984881
3936.0,0.9658673,0.10743801,0.5737052,0.69302326,0.68799996,0.8833693
3937.0,0.96350014,0.10743801,0.53386456,0.68372095,0.68200004,0.8833693
3938.0,0.9622402,0.10743801,0.5737052,0.69302326,0.68799996,0.8833693
3939.0,0.9598731,0.10743801,0.53386456,0.68372095,0.68200004,0.8833693
3940.0,0.97014344,0.067768596,0.4820717,0.7627907,0.73,0.7311015
3941.0,0.9658673,0.067768596,0.4820717,0.7627907,0.73,0.7311015
3942.0,0.96115214,0.067768596,0.4820717,0.7627907,0.73,0.7311015
3943.0,0.9631947,0.09586777,0.55776894,0.7627907,0.728,0.75053996
3944.0,0.9584795,0.09586777,0.55776894,0.7627907,0.728,0.75053996
3945.0,0.96880716,0.10743801,0.55776894,0.67906976,0.66999996,0.8833693
3946.0,0.96384376,0.10743801,0.55776894,0.67906976,0.66999996,0.8833693
3947.0,0.96145755,0.10743801,0.49800795,0.65581393,0.644,0.8833693
3948.0,0.9607894,0.10743801,0.55776894,0.67906976,0.66999996,0.8833693
3949.0,0.95840317,0.10743801,0.49800795,0.65581393,0.644,0.8833693
3950.0,0.962603,0.1338843,0.58565736,0.6372093,0.624,0.86933047
3951.0,0.9595486,0.1338843,0.58565736,0.6372093,0.624,0.86933047
3952.0,0.9682345,0.10743801,0.55776894,0.67906976,0.66999996,0.8833693
3953.0,0.9632711,0.10743801,0.55776894,0.67906976,0.66999996,0.8833693
3954.0,0.96088487,0.10743801,0.49800795,0.65581393,0.644,0.8833693
3955.0,0.9602167,0.10743801,0.55776894,0.67906976,0.66999996,0.8833693
3956.0,0.9578305,0.10743801,0.49800795,0.65581393,0.644,0.8833693
3957.0,0.96203023,0.1338843,0.58565736,0.6372093,0.624,0.86933047
3958.0,0.95897585,0.1338843,0.58565736,0.6372093,0.624,0.86933047
3959.0,0.9270958,0.4429752,0.7729084,0.45581394,0.44,0.74514043
3960.0,0.9225142,0.4429752,0.7729084,0.45581394,0.44,0.74514043
3961.0,0.9219415,0.4429752,0.75697213,0.44186044,0.42400002,0.74514043
3962.0,0.91735995,0.4429752,0.75697213,0.44186044,0.42400002,0.74514043
3963.0,0.84384483,0.72727275,1.0,0.61860466,1.0,0.7235421
3964.0,1.0,0.72727275,1.0,0.61860466,1.0,0.7235421
3965.0,1.0,0.72727275,1.0,0.61860466,1.0,0.7235421
3966.0,0.96145755,0.11570248,0.52191234,0.68837214,0.676,0.8833693
3967.0,0.9579259,0.11570248,0.52191234,0.68837214,0.676,0.8833693
3968.0,0.95563513,0.15867768,0.57768923,0.60930234,0.592,0.8542117
3969.0,0.95563513,0.15867768,0.5976095,0.61860466,0.602,0.8542117
3970.0,0.95277166,0.15867768,0.5737052,0.627907,0.616,0.8542117
3971.0,0.9521035,0.15867768,0.57768923,0.60930234,0.592,0.8542117
3972.0,0.94924,0.15867768,0.54980075,0.6139535,0.598,0.8542117
3973.0,0.94933546,0.15867768,0.5976095,0.61860466,0.602,0.8542117
3974.0,0.946472,0.15867768,0.5737052,0.627907,0.616,0.8542117
3975.0,0.9458039,0.15867768,0.57768923,0.60930234,0.592,0.8542117
3976.0,0.94294035,0.15867768,0.54980075,0.6139535,0.598,0.8542117
3977.0,0.9588804,0.10082645,0.51394427,0.75813955,0.722,0.7311015
3978.0,0.957735,0.09586777,0.51394427,0.74418604,0.708,0.75053996
3979.0,0.9553488,0.10082645,0.51394427,0.75813955,0.722,0.7311015
3980.0,0.95420337,0.09586777,0.51394427,0.74418604,0.708,0.75053996
3981.0,0.9490491,0.10082645,0.51394427,0.75813955,0.722,0.7311015
3982.0,0.94790375,0.09586777,0.51394427,0.74418604,0.708,0.75053996
3983.0,0.95095813,0.17355372,0.5816733,0.69302326,0.652,0.66738665
3984.0,0.9474265,0.17355372,0.56573707,0.67906976,0.63199997,0.66738665
3985.0,0.94456303,0.17355372,0.52191234,0.6372093,0.584,0.66738665
3986.0,0.94465846,0.17355372,0.5816733,0.69302326,0.652,0.66738665
3987.0,0.9411268,0.17355372,0.56573707,0.67906976,0.63199997,0.66738665
3988.0,0.93826336,0.17355372,0.52191234,0.6372093,0.584,0.66738665
3989.0,0.9551579,0.15867768,0.5816733,0.60930234,0.606,0.8542117
3990.0,0.95162624,0.15867768,0.56573707,0.6,0.59000003,0.8542117
3991.0,0.95181715,0.15867768,0.5816733,0.60930234,0.606,0.8542117
3992.0,0.9482855,0.15867768,0.56573707,0.6,0.59000003,0.8542117
3993.0,0.94542205,0.15867768,0.53386456,0.60465115,0.602,0.8542117
3994.0,0.94714016,0.15867768,0.5816733,0.60930234,0.606,0.8542117
3995.0,0.9436085,0.15867768,0.56573707,0.6,0.59000003,0.8542117
3996.0,0.94074506,0.15867768,0.53386456,0.60465115,0.602,0.8542117
3997.0,0.946472,0.17355372,0.56573707,0.68837214,0.646,0.66738665
3998.0,0.94294035,0.17355372,0.54980075,0.67441857,0.624,0.66738665
3999.0,0.9400769,0.17355372,0.5059761,0.6325581,0.582,0.66738665
4000.0,0.941795,0.17355372,0.56573707,0.68837214,0.646,0.66738665
4001.0,0.93826336,0.17355372,0.54980075,0.67441857,0.624,0.66738665
4002.0,0.9353999,0.17355372,0.5059761,0.6325581,0.582,0.66738665
4003.0,0.94698745,0.15867768,0.55776894,0.59534883,0.584,0.8542117
4004.0,0.94116503,0.20495868,0.60956174,0.5534884,0.53999996,0.81857455
4005.0,0.93830156,0.20495868,0.58964145,0.5674418,0.554,0.81857455
4006.0,0.93543804,0.20495868,0.60956174,0.5534884,0.53999996,0.81857455
4007.0,0.93257457,0.20495868,0.58964145,0.5674418,0.554,0.81857455
4008.0,0.9423104,0.17355372,0.55378485,0.66976744,0.62,0.66738665
4009.0,0.93963784,0.17355372,0.55378485,0.66976744,0.62,0.66738665
4010.0,0.93391085,0.17355372,0.55378485,0.66976744,0.62,0.66738665
4011.0,0.93715614,0.21157025,0.6015936,0.65581393,0.604,0.66738665
4012.0,0.9314292,0.21157025,0.6015936,0.65581393,0.604,0.66738665
4013.0,0.91077393,0.34876034,0.6812749,0.49302328,0.478,0.74514043
4014.0,0.9036916,0.34876034,0.6812749,0.49302328,0.478,0.74514043
4015.0,0.9280312,0.20826447,0.52589643,0.544186,0.472,0.58315337
4016.0,0.92096794,0.20826447,0.52589643,0.544186,0.472,0.58315337
4017.0,0.91705453,0.20826447,0.52988046,0.5116279,0.44199997,0.58315337
4018.0,0.91228205,0.20826447,0.52589643,0.544186,0.472,0.58315337
4019.0,0.9083686,0.20826447,0.52988046,0.5116279,0.44199997,0.58315337
4020.0,0.90487516,0.20826447,0.52589643,0.544186,0.472,0.58315337
4021.0,0.90096176,0.20826447,0.52988046,0.5116279,0.44199997,0.58315337
4022.0,0.9370225,0.19008264,0.41035855,0.49302328,0.42400002,0.4611231
4023.0,0.92766845,0.19008264,0.41035855,0.49302328,0.42400002,0.4611231
4024.0,0.9211779,0.19008264,0.41035855,0.49302328,0.42400002,0.4611231
4025.0,0.9174554,0.19008264,0.37848604,0.45116276,0.374,0.4611231
4026.0,0.91077393,0.19008264,0.41035855,0.49302328,0.42400002,0.4611231
4027.0,0.90705144,0.19008264,0.37848604,0.45116276,0.374,0.4611231
4028.0,0.92995924,0.19008264,0.3705179,0.49302328,0.42400002,0.4611231
4029.0,0.92060524,0.19008264,0.3705179,0.49302328,0.42400002,0.4611231
4030.0,0.91411465,0.19008264,0.3705179,0.49302328,0.42400002,0.4611231
4031.0,0.91039217,0.19008264,0.35059768,0.45116276,0.374,0.4611231
4032.0,0.9033289,0.19008264,0.3705179,0.49302328,0.42400002,0.4611231
4033.0,0.89960635,0.19008264,0.35059768,0.45116276,0.374,0.4611231
4034.0,0.9575651,0.14545454,1.0,0.5767442,0.518,0.550756
4035.0,0.9535887,0.14545454,1.0,0.5767442,0.518,0.550756
4036.0,0.9506355,0.14545454,1.0,0.572093,0.51600003,0.550756
4037.0,0.94658655,0.20826447,0.54980075,0.544186,0.472,0.550756
4038.0,0.9453457,0.20826447,0.54980075,0.544186,0.472,0.58315337
4039.0,0.94085956,0.20826447,0.54980075,0.544186,0.472,0.550756
4040.0,0.9396187,0.20826447,0.54980075,0.544186,0.472,0.58315337
4041.0,0.93618256,0.20826447,0.54980075,0.544186,0.472,0.550756
4042.0,0.9349417,0.20826447,0.54980075,0.544186,0.472,0.58315337
4043.0,0.94391394,0.20826447,0.52988046,0.544186,0.472,0.550756
4044.0,0.9426731,0.20826447,0.52988046,0.544186,0.472,0.58315337
4045.0,0.938187,0.20826447,0.52988046,0.544186,0.472,0.550756
4046.0,0.93694615,0.20826447,0.52988046,0.544186,0.472,0.58315337
4047.0,0.93503714,0.20826447,0.52988046,0.5116279,0.43400002,0.58315337
4048.0,0.93350995,0.20826447,0.52988046,0.544186,0.472,0.550756
4049.0,0.93226916,0.20826447,0.52988046,0.544186,0.472,0.58315337
4050.0,0.93036014,0.20826447,0.52988046,0.5116279,0.43400002,0.58315337
4051.0,0.9743298,0.049586777,1.0,0.67441857,0.66999996,0.89092875
4052.0,0.97296685,0.049586777,1.0,0.67441857,0.66999996,0.89092875
4053.0,0.9700136,0.049586777,1.0,0.67441857,0.66999996,0.89092875
4054.0,0.97342116,0.08264463,1.0,0.6511628,0.646,0.89092875
4055.0,0.9720582,0.08264463,1.0,0.6511628,0.646,0.89092875
4056.0,0.96910495,0.08264463,1.0,0.6511628,0.646,0.89092875
4057.0,0.973194,0.026446281,1.0,0.74883723,0.712,0.89092875
