6,7755,dump
#
# used SQL: SELECT PRICE,POWER,ACCELERATION,FUELCONSUMPTION,CO2EMISSION,TAXES FROM LANGNER.CARS2 WHERE (PRICE IS NOT NULL) AND (POWER IS NOT NULL) AND (ACCELERATION IS NOT NULL) AND (FUELCONSUMPTION IS NOT NULL) AND (CO2EMISSION IS NOT NULL) AND (TAXES IS NOT NULL)
#
0.92020625,0.17355372,0.59362555,0.7023256,0.662,0.6339093
0.9160943,0.17355372,0.58565736,0.68372095,0.644,0.6339093
0.91396004,0.29586777,0.6733068,0.67906976,0.63600004,0.5
0.9096438,0.29586777,0.72509956,0.6604651,0.61399996,0.5
0.91396004,0.29586777,0.6733068,0.67906976,0.63600004,0.5
0.9096438,0.29586777,0.72509956,0.6604651,0.61399996,0.5
0.9132785,0.22975206,0.62948203,0.6,0.59000003,0.86933047
0.9091666,0.22975206,0.61752987,0.59534883,0.58599997,0.86933047
0.9132785,0.22975206,0.62948203,0.6,0.59000003,0.86933047
0.9091666,0.22975206,0.61752987,0.59534883,0.58599997,0.86933047
0.9062363,0.30743802,0.6932271,0.55813956,0.546,0.78185743
0.9019201,0.30743802,0.689243,0.5674418,0.556,0.78185743
0.9062363,0.30743802,0.6932271,0.55813956,0.546,0.78185743
0.9019201,0.30743802,0.689243,0.5674418,0.556,0.78185743
0.89340025,0.37520662,0.73306775,0.53023255,0.518,0.74514043
0.89340025,0.37520662,0.73306775,0.53023255,0.518,0.74514043
0.86943483,0.56694216,0.7888446,0.46046507,0.45,0.59935206
0.86943483,0.56694216,0.7888446,0.46046507,0.45,0.59935206
0.8157083,0.72066116,0.812749,0.33023256,0.31199998,0.5410367
0.90282875,0.29586777,0.6573705,0.6604651,0.63600004,0.5
0.8987168,0.29586777,0.7131474,0.6418605,0.61399996,0.5
0.90282875,0.29586777,0.6573705,0.6604651,0.63600004,0.5
0.8987168,0.29586777,0.7131474,0.6418605,0.61399996,0.5
0.8936847,0.30743802,0.6932271,0.544186,0.53400004,0.78185743
0.88278055,0.40826446,0.73306775,0.5767442,0.566,0.74514043
0.85631627,0.56694216,0.78486055,0.46046507,0.45,0.59935206
0.79645616,0.7752066,0.82071716,0.32558137,0.31,0.5410367
0.885394,0.29586777,0.7211155,0.6465117,0.6,0.5
0.8587006,0.37520662,0.7091633,0.53023255,0.51600003,0.74514043
0.85143113,0.37520662,0.7091633,0.5069767,0.49199998,0.74514043
0.8430259,0.4876033,0.76494026,0.47906977,0.46600002,0.6576674
0.8357565,0.4876033,0.76494026,0.46046507,0.44599998,0.6576674
0.8203089,0.56694216,0.78486055,0.45581394,0.44199997,0.59935206
0.81303954,0.56694216,0.78486055,0.4372093,0.422,0.59935206
0.746706,0.7933884,0.81673306,0.30697674,0.29000002,0.5410367
0.8647196,0.3140496,0.689243,0.6465117,0.602,0.5
0.8574502,0.3140496,0.689243,0.5860465,0.546,0.5
0.8289414,0.45454547,0.76095617,0.56279075,0.50600004,0.33369333
0.84370744,0.37520662,0.7091633,0.53023255,0.51600003,0.74514043
0.836438,0.37520662,0.7091633,0.5023256,0.48799998,0.74514043
0.82803273,0.4876033,0.76494026,0.47441858,0.462,0.6576674
0.8207633,0.4876033,0.76494026,0.45581394,0.44199997,0.6576674
0.8101684,0.56694216,0.78486055,0.45116276,0.43800002,0.59935206
0.8021354,0.56694216,0.78486055,0.43255812,0.41799998,0.59935206
0.7083144,0.7801653,0.81673306,0.3348837,0.32,0.59179264
0.73307586,0.7933884,0.81673306,0.30697674,0.29000002,0.5410367
0.5855284,0.93719006,0.8247012,0.31162792,0.29000002,0.56263494
0.84972644,0.3140496,0.689243,0.6418605,0.59599996,0.5
0.84245706,0.3140496,0.689243,0.5860465,0.546,0.5
0.8139482,0.45454547,0.76095617,0.56279075,0.50600004,0.33369333
0.9087905,0.30743802,0.61752987,0.49302328,0.48000002,0.78185743
0.9026569,0.37520662,0.6772908,0.4837209,0.47000003,0.74514043
0.8976592,0.37520662,0.6693227,0.46976745,0.458,0.74514043
0.86608267,0.56694216,0.75697213,0.40000004,0.388,0.59935206
0.9074275,0.23966943,0.61354584,0.59534883,0.552,0.5
0.90242976,0.23966943,0.60956174,0.5674418,0.508,0.5
0.8962962,0.29586777,0.6533865,0.5674418,0.508,0.5
0.905383,0.30743802,0.61354584,0.49302328,0.48000002,0.78185743
0.8992494,0.37520662,0.6733068,0.4837209,0.47000003,0.74514043
0.89425164,0.37520662,0.66533864,0.46976745,0.458,0.74514043
0.8626751,0.56694216,0.749004,0.40000004,0.388,0.59935206
0.90401995,0.23966943,0.60956174,0.5813954,0.524,0.5
0.89288867,0.29586777,0.6494024,0.5674418,0.508,0.5
0.7856647,0.56694216,0.78486055,0.4372093,0.42400002,0.59935206
0.77646524,0.56694216,0.78486055,0.4372093,0.422,0.59935206
0.6999091,0.7801653,0.81673306,0.3348837,0.32,0.59179264
0.71728665,0.7933884,0.81673306,0.30697674,0.29000002,0.5410367
0.5772376,0.93719006,0.8247012,0.31162792,0.29000002,0.56263494
0.84734213,0.30743802,0.689243,0.56279075,0.552,0.78185743
0.83473325,0.44793388,0.75298804,0.5395349,0.528,0.74514043
0.79247975,0.56694216,0.78486055,0.44651163,0.43199998,0.59935206
0.7196729,0.7801653,0.82071716,0.3534884,0.33999997,0.59179264
0.72273874,0.7933884,0.81673306,0.3534884,0.33999997,0.5410367
0.57712305,0.93719006,0.8326693,0.29767442,0.27600002,0.56263494
0.136756,0.9603306,0.8486056,0.32558137,0.30400002,0.59935206
0.091322124,1.0,0.8565737,0.32558137,0.30400002,0.59935206
0.057246685,0.9603306,0.8486056,0.32558137,0.30400002,0.59935206
0.916856,0.30743802,0.69721115,0.5162791,0.51199996,0.78185743
0.9120854,0.37520662,0.73306775,0.5023256,0.502,0.74514043
0.92298955,0.20661157,0.6494024,0.67906976,0.634,0.6339093
0.9120854,0.29586777,0.70119524,0.6325581,0.584,0.5
0.89822805,0.37520662,0.66533864,0.47906977,0.468,0.74514043
0.86415267,0.56694216,0.7689243,0.40465117,0.39200002,0.59935206
0.8056556,0.76859504,0.8007968,0.23255813,0.21600002,0.5410367
0.90163565,0.23966943,0.60956174,0.5767442,0.518,0.5
0.89652336,0.29586777,0.6573705,0.5674418,0.51,0.5
0.8642653,0.43140495,0.72908366,0.5069767,0.44199997,0.33369333
0.8355293,0.56694216,0.76494026,0.31627905,0.29799998,0.59935206
0.86937755,0.29586777,0.6494024,0.4883721,0.39600003,0.5
0.82553387,0.56694216,0.76494026,0.31627905,0.29799998,0.59935206
0.7678328,0.76363635,0.7808765,0.26046515,0.24400002,0.59935206
0.85960925,0.29586777,0.6374502,0.4883721,0.39600003,0.5
0.8237165,0.56694216,0.76494026,0.31627905,0.29799998,0.59935206
0.8577919,0.29586777,0.6494024,0.4883721,0.39600003,0.5
0.8432531,0.4876033,0.7131474,0.38139534,0.376,0.6576674
0.8270095,0.56694216,0.73705184,0.37209302,0.366,0.59935206
0.87051344,0.29586777,0.62151396,0.544186,0.478,0.5
0.8396183,0.43140495,0.69721115,0.46046507,0.38599998,0.33369333
0.9125398,0.35206613,0.62151396,0.44651163,0.43199998,0.74514043
0.9110851,0.35206613,0.62151396,0.44651163,0.43199998,0.74514043
0.9029032,0.35206613,0.62151396,0.44651163,0.43199998,0.74514043
0.9309634,0.11570248,0.29880476,0.61860466,0.564,0.6339093
0.92832136,0.11570248,0.31075704,0.59534883,0.538,0.6339093
0.92941904,0.11570248,0.29880476,0.61860466,0.564,0.6339093
0.9253319,0.11570248,0.31075704,0.59534883,0.538,0.6339093
0.920128,0.11570248,0.29880476,0.61860466,0.564,0.6339093
0.91748595,0.11570248,0.31075704,0.59534883,0.538,0.6339093
0.92553425,0.11570248,0.21513945,0.52558136,0.45999998,0.6339093
0.91840225,0.11570248,0.21513945,0.52558136,0.45999998,0.6339093
0.9133988,0.11570248,0.21513945,0.52558136,0.45999998,0.6339093
0.95781136,0.21487603,0.7171315,0.71162796,0.702,0.8833693
0.92789567,0.17355372,0.4063745,0.61860466,0.564,0.6339093
0.92532235,0.17355372,0.4820717,0.59534883,0.538,0.6339093
0.9263742,0.17355372,0.4063745,0.61860466,0.564,0.6339093
0.92228705,0.17355372,0.4820717,0.59534883,0.538,0.6339093
0.90646917,0.17355372,0.4063745,0.61860466,0.564,0.6339093
0.91448694,0.17355372,0.4820717,0.59534883,0.538,0.6339093
0.9225352,0.17355372,0.43824703,0.52558136,0.45999998,0.6339093
0.9153574,0.17355372,0.43824703,0.52558136,0.45999998,0.6339093
0.9103998,0.17355372,0.43824703,0.52558136,0.45999998,0.6339093
0.91810447,0.26280993,0.6334661,0.572093,0.51199996,0.5
0.91656005,0.26280993,0.6334661,0.572093,0.51199996,0.5
0.90347016,0.26280993,0.6334661,0.572093,0.51199996,0.5
0.9110183,0.35206613,0.62151396,0.44651163,0.43199998,0.74514043
0.90956366,0.35206613,0.62151396,0.44651163,0.43199998,0.74514043
0.9001829,0.35206613,0.62151396,0.44651163,0.43199998,0.74514043
0.9294419,0.11570248,0.29880476,0.61860466,0.564,0.6339093
0.9268209,0.11570248,0.31075704,0.59534883,0.538,0.6339093
0.92789567,0.11570248,0.29880476,0.61860466,0.564,0.6339093
0.9238085,0.11570248,0.31075704,0.59534883,0.538,0.6339093
0.91980535,0.11570248,0.29880476,0.61860466,0.564,0.6339093
0.91598547,0.11570248,0.31075704,0.59534883,0.538,0.6339093
0.92403376,0.11570248,0.21513945,0.52558136,0.45999998,0.6339093
0.9168789,0.11570248,0.21513945,0.52558136,0.45999998,0.6339093
0.91319835,0.11570248,0.21513945,0.52558136,0.45999998,0.6339093
0.9263742,0.17355372,0.4063745,0.61860466,0.564,0.6339093
0.9238238,0.17355372,0.4820717,0.59534883,0.538,0.6339093
0.9248527,0.17355372,0.4063745,0.61860466,0.564,0.6339093
0.9207656,0.17355372,0.4820717,0.59534883,0.538,0.6339093
0.9091112,0.17355372,0.4063745,0.61860466,0.564,0.6339093
0.90218157,0.17355372,0.4820717,0.59534883,0.538,0.6339093
0.92103666,0.17355372,0.43824703,0.52558136,0.45999998,0.6339093
0.91383594,0.17355372,0.43824703,0.52558136,0.45999998,0.6339093
0.91020125,0.17355372,0.43824703,0.52558136,0.45999998,0.6339093
0.916583,0.26280993,0.6334661,0.572093,0.51199996,0.5
0.9150386,0.26280993,0.6334661,0.572093,0.51199996,0.5
0.9061141,0.26280993,0.6334661,0.572093,0.51199996,0.5
0.90949494,0.35206613,0.62151396,0.44651163,0.43199998,0.74514043
0.95943403,0.21487603,0.7171315,0.6651163,0.658,0.8833693
0.89918447,0.35206613,0.62151396,0.44651163,0.43199998,0.74514043
0.92791855,0.11570248,0.29880476,0.61860466,0.564,0.6339093
0.92534524,0.11570248,0.31075704,0.59534883,0.538,0.6339093
0.91708314,0.11570248,0.29880476,0.61860466,0.564,0.6339093
0.91570866,0.11570248,0.31075704,0.59534883,0.538,0.6339093
0.9225581,0.11570248,0.21513945,0.52558136,0.45999998,0.6339093
0.9117227,0.11570248,0.21513945,0.52558136,0.45999998,0.6339093
0.9248527,0.17355372,0.4063745,0.61860466,0.564,0.6339093
0.92234623,0.17355372,0.4820717,0.59534883,0.538,0.6339093
0.9140173,0.17355372,0.4063745,0.61860466,0.564,0.6339093
0.90993017,0.17355372,0.4820717,0.59534883,0.538,0.6339093
0.9195591,0.17355372,0.43824703,0.52558136,0.45999998,0.6339093
0.90300053,0.17355372,0.43824703,0.52558136,0.45999998,0.6339093
0.91506153,0.26280993,0.6334661,0.572093,0.51199996,0.5
0.9042261,0.26280993,0.6334661,0.572093,0.51199996,0.5
0.8989325,0.35206613,0.62151396,0.44651163,0.43199998,0.74514043
0.91733325,0.11570248,0.3187251,0.61860466,0.564,0.6339093
0.9132461,0.11570248,0.35458165,0.59534883,0.538,0.6339093
0.90631646,0.11570248,0.21513945,0.52558136,0.45999998,0.6339093
0.91424257,0.17355372,0.37848604,0.61860466,0.564,0.6339093
0.9101554,0.17355372,0.4820717,0.59534883,0.538,0.6339093
0.9027104,0.17355372,0.43824703,0.52558136,0.45999998,0.6339093
0.90447426,0.26280993,0.61354584,0.572093,0.51199996,0.5
0.9241941,0.35206613,1.0,0.44651163,0.43199998,0.8261339
0.9492267,0.08264463,1.0,0.5813954,0.522,0.8261339
0.94545645,0.11570248,1.0,0.61860466,0.564,0.8261339
0.9413693,0.11570248,1.0,0.59534883,0.538,0.8261339
0.93443966,0.105785124,1.0,0.52558136,0.45999998,0.8261339
0.9423677,0.17355372,1.0,0.61860466,0.564,0.8261339
0.9382805,0.17355372,1.0,0.59534883,0.538,0.8261339
0.93135095,0.17355372,1.0,0.52558136,0.45999998,0.8261339
0.92987335,0.26280993,1.0,0.572093,0.51199996,0.8261339
0.9226707,0.35206613,1.0,0.44651163,0.43199998,0.8261339
0.9477052,0.08264463,1.0,0.5813954,0.522,0.8261339
0.943935,0.11570248,1.0,0.61860466,0.564,0.8261339
0.9398478,0.11570248,1.0,0.59534883,0.538,0.8261339
0.88488233,0.41322315,0.78486055,0.5069767,0.49199998,0.7526998
0.9329182,0.105785124,1.0,0.52558136,0.45999998,0.8261339
0.9408443,0.17355372,1.0,0.61860466,0.564,0.8261339
0.93675715,0.17355372,1.0,0.59534883,0.538,0.8261339
0.9298276,0.17355372,1.0,0.52558136,0.45999998,0.8261339
0.92835,0.26280993,1.0,0.572093,0.51199996,0.8261339
0.92114925,0.35206613,1.0,0.44651163,0.43199998,0.8261339
0.94618374,0.08264463,1.0,0.5813954,0.522,0.8261339
0.9424116,0.11570248,1.0,0.61860466,0.564,0.8261339
0.93832445,0.11570248,1.0,0.59534883,0.538,0.8261339
0.9313948,0.105785124,1.0,0.52558136,0.45999998,0.8261339
0.9393228,0.17355372,1.0,0.61860466,0.564,0.8261339
0.9352357,0.17355372,1.0,0.59534883,0.538,0.8261339
0.9135057,0.3305785,0.75697213,0.5674418,0.556,0.8034557
0.9283061,0.17355372,1.0,0.52558136,0.45999998,0.8261339
0.9268285,0.26280993,1.0,0.572093,0.51199996,0.8261339
0.9187192,0.35206613,1.0,0.44651163,0.43199998,0.74514043
0.9437536,0.08264463,1.0,0.5813954,0.522,0.6339093
0.93998146,0.11570248,1.0,0.61860466,0.564,0.6339093
0.9358943,0.11570248,1.0,0.59534883,0.538,0.6339093
0.9289647,0.105785124,1.0,0.52558136,0.45999998,0.6339093
0.9368927,0.17355372,1.0,0.61860466,0.564,0.6339093
0.93280554,0.17355372,1.0,0.59534883,0.538,0.6339093
0.92587596,0.17355372,1.0,0.52558136,0.45999998,0.6339093
0.92439836,0.26280993,1.0,0.572093,0.51199996,0.5
0.9171958,0.35206613,1.0,0.44651163,0.43199998,0.74514043
0.9422302,0.08264463,1.0,0.5813954,0.522,0.6339093
0.93846,0.11570248,1.0,0.61860466,0.564,0.6339093
0.93437284,0.11570248,1.0,0.59534883,0.538,0.6339093
0.9274432,0.105785124,1.0,0.52558136,0.45999998,0.6339093
0.9353693,0.17355372,1.0,0.61860466,0.564,0.6339093
0.93128216,0.17355372,1.0,0.59534883,0.538,0.6339093
0.9243526,0.17355372,1.0,0.52558136,0.45999998,0.6339093
0.922875,0.26280993,1.0,0.572093,0.51199996,0.5
0.9156743,0.35206613,1.0,0.44651163,0.43199998,0.74514043
0.94070876,0.08264463,1.0,0.5813954,0.522,0.6339093
0.9369385,0.11570248,1.0,0.61860466,0.564,0.6339093
0.9328514,0.11570248,1.0,0.59534883,0.538,0.6339093
0.92592174,0.105785124,1.0,0.52558136,0.45999998,0.6339093
0.93384784,0.17355372,1.0,0.61860466,0.564,0.6339093
0.9297607,0.17355372,1.0,0.59534883,0.538,0.6339093
0.9228311,0.17355372,1.0,0.52558136,0.45999998,0.6339093
0.9213536,0.26280993,1.0,0.572093,0.51199996,0.5
0.9227395,0.35206613,1.0,0.44651163,0.43199998,0.74514043
0.94777393,0.08264463,1.0,0.5813954,0.522,0.6339093
0.9440018,0.11735537,1.0,0.61860466,0.564,0.6339093
0.93991464,0.11735537,1.0,0.59534883,0.538,0.6339093
0.932985,0.105785124,1.0,0.52558136,0.45999998,0.6339093
0.940913,0.17355372,1.0,0.61860466,0.564,0.6339093
0.9368259,0.17355372,1.0,0.59534883,0.538,0.6339093
0.92989624,0.17355372,1.0,0.52558136,0.45999998,0.6339093
0.9283958,0.26280993,1.0,0.572093,0.51199996,0.5
0.78515494,0.61157024,0.8286853,0.40465117,0.38599998,0.737581
0.92121804,0.35206613,1.0,0.44651163,0.43199998,0.74514043
0.94625247,0.08264463,1.0,0.5813954,0.522,0.6339093
0.9424803,0.11735537,1.0,0.61860466,0.564,0.6339093
0.9383932,0.11735537,1.0,0.59534883,0.538,0.6339093
0.93146354,0.105785124,1.0,0.52558136,0.45999998,0.6339093
0.93939155,0.17355372,1.0,0.61860466,0.564,0.6339093
0.9353044,0.17355372,1.0,0.59534883,0.538,0.6339093
0.9283748,0.17355372,1.0,0.52558136,0.45999998,0.6339093
0.92687434,0.26280993,1.0,0.572093,0.51199996,0.5
0.91969466,0.35206613,1.0,0.44651163,0.43199998,0.74514043
0.9447291,0.08264463,1.0,0.5813954,0.522,0.6339093
0.94095886,0.11735537,1.0,0.61860466,0.564,0.6339093
0.9368717,0.11735537,1.0,0.59534883,0.538,0.6339093
0.9299421,0.105785124,1.0,0.52558136,0.45999998,0.6339093
0.9378682,0.17355372,1.0,0.61860466,0.564,0.6339093
0.933781,0.17355372,1.0,0.59534883,0.538,0.6339093
0.92685145,0.17355372,1.0,0.52558136,0.45999998,0.6339093
0.9253529,0.26280993,1.0,0.572093,0.51199996,0.5
0.933258,0.105785124,1.0,0.5162791,0.448,0.6339093
0.930343,0.105785124,1.0,0.5534884,0.49,0.6339093
0.92530704,0.105785124,1.0,0.5162791,0.448,0.6339093
0.922392,0.105785124,1.0,0.5534884,0.49,0.6339093
0.9303506,0.17355372,1.0,0.5162791,0.448,0.6339093
0.9274356,0.17355372,1.0,0.5534884,0.49,0.6339093
0.92239964,0.17355372,1.0,0.5162791,0.448,0.6339093
0.9194847,0.17355372,1.0,0.5534884,0.49,0.6339093
0.9128127,0.35206613,1.0,0.3627907,0.348,0.74514043
0.9048618,0.35206613,1.0,0.3627907,0.348,0.74514043
0.92855424,0.105785124,1.0,0.5162791,0.448,0.6339093
0.9256392,0.105785124,1.0,0.5162791,0.49,0.6339093
0.92060333,0.105785124,1.0,0.5162791,0.448,0.6339093
0.9176883,0.105785124,1.0,0.5162791,0.49,0.6339093
0.92564684,0.17355372,1.0,0.5162791,0.448,0.6339093
0.9227318,0.17355372,1.0,0.5162791,0.49,0.6339093
0.91769594,0.17355372,1.0,0.5162791,0.448,0.6339093
0.9147809,0.17355372,1.0,0.5162791,0.49,0.6339093
0.930343,0.105785124,1.0,0.5162791,0.448,0.6339093
0.92742795,0.105785124,1.0,0.5162791,0.49,0.6339093
0.922392,0.105785124,1.0,0.5162791,0.448,0.6339093
0.919477,0.105785124,1.0,0.5162791,0.49,0.6339093
0.92743367,0.17355372,1.0,0.5162791,0.448,0.6339093
0.92451864,0.17355372,1.0,0.5162791,0.49,0.6339093
0.9194847,0.17355372,1.0,0.5162791,0.448,0.6339093
0.91656965,0.17355372,1.0,0.5162791,0.49,0.6339093
0.90943193,0.35206613,1.0,0.3627907,0.348,0.74514043
0.901481,0.35206613,1.0,0.3627907,0.348,0.74514043
0.9251753,0.105785124,1.0,0.5162791,0.448,0.6339093
0.9222603,0.105785124,1.0,0.5162791,0.49,0.6339093
0.9172244,0.105785124,1.0,0.5162791,0.448,0.6339093
0.9143094,0.105785124,1.0,0.5162791,0.49,0.6339093
0.922268,0.17355372,1.0,0.5162791,0.448,0.6339093
0.91935295,0.17355372,1.0,0.5162791,0.49,0.6339093
0.914317,0.17355372,1.0,0.5162791,0.448,0.6339093
0.911402,0.17355372,1.0,0.5162791,0.49,0.6339093
0.89716095,0.35206613,1.0,0.3627907,0.348,0.74514043
0.9129025,0.105785124,1.0,0.5162791,0.448,0.6339093
0.90998745,0.105785124,1.0,0.5162791,0.49,0.6339093
0.9099951,0.17355372,1.0,0.5162791,0.448,0.6339093
0.90708005,0.17355372,1.0,0.5162791,0.49,0.6339093
0.894979,0.105785124,1.0,1.0,1.0,0.6339093
0.89210784,0.105785124,1.0,1.0,1.0,0.6339093
0.8916707,0.105785124,1.0,1.0,1.0,0.6339093
0.8887996,0.105785124,1.0,1.0,1.0,0.6339093
0.8845521,0.105785124,1.0,1.0,1.0,0.6339093
0.88168097,0.105785124,1.0,1.0,1.0,0.6339093
0.8812438,0.105785124,1.0,1.0,1.0,0.6339093
0.8783727,0.105785124,1.0,1.0,1.0,0.6339093
0.89325327,0.13884297,1.0,1.0,1.0,0.6339093
0.8903822,0.13884297,1.0,1.0,1.0,0.6339093
0.889945,0.13884297,1.0,1.0,1.0,0.6339093
0.8870739,0.13884297,1.0,1.0,1.0,0.6339093
0.8921174,0.17355372,1.0,1.0,1.0,0.6339093
0.8892463,0.17355372,1.0,1.0,1.0,0.6339093
0.88880914,0.17355372,1.0,1.0,1.0,0.6339093
0.88593805,0.17355372,1.0,1.0,1.0,0.6339093
0.8816905,0.17355372,1.0,1.0,1.0,0.6339093
0.8788194,0.17355372,1.0,1.0,1.0,0.6339093
0.87838227,0.17355372,1.0,1.0,1.0,0.6339093
0.8755111,0.17355372,1.0,1.0,1.0,0.6339093
0.88648397,0.22975206,1.0,1.0,1.0,0.5
0.8836129,0.22975206,1.0,1.0,1.0,0.5
0.88317573,0.22975206,1.0,1.0,1.0,0.5
0.8803046,0.22975206,1.0,1.0,1.0,0.5
0.8760571,0.22975206,1.0,1.0,1.0,0.5
0.873186,0.22975206,1.0,1.0,1.0,0.5
0.87274885,0.22975206,1.0,1.0,1.0,0.5
0.8698777,0.22975206,1.0,1.0,1.0,0.5
0.96623003,0.08264463,0.49800795,0.6976744,0.686,0.8984881
0.9621257,0.12396694,0.58565736,0.6976744,0.68799996,0.8833693
0.95487154,0.21487603,0.7091633,0.67906976,0.66999996,0.8833693
0.9471211,0.27438018,0.7410358,0.67906976,0.66999996,0.8833693
0.96201116,0.10743801,0.6055777,0.81860465,0.792,0.73326135
0.95907134,0.10743801,0.58964145,0.76744187,0.732,0.73326135
0.96201116,0.12396694,0.60956174,0.74418604,0.736,0.8833693
0.95907134,0.12396694,0.56573707,0.69302326,0.68200004,0.8833693
0.9543752,0.21487603,0.69721115,0.7069768,0.7,0.8833693
0.9514354,0.21487603,0.689243,0.67441857,0.66400003,0.8833693
0.9436849,0.27438018,0.72908366,0.67441857,0.666,0.8833693
0.95876586,0.10743801,0.58565736,0.80930233,0.782,0.73326135
0.95582604,0.10743801,0.56573707,0.7627907,0.728,0.73326135
0.9570478,0.12396694,0.60956174,0.7348837,0.726,0.8833693
0.95410794,0.12396694,0.55776894,0.68837214,0.678,0.8833693
0.94941187,0.21487603,0.7051793,0.7023256,0.694,0.8833693
0.946472,0.21487603,0.6932271,0.66976744,0.65999997,0.8833693
0.9809292,0.049586777,0.49003983,0.74418604,0.74,0.91252697
0.9771112,0.049586777,0.49003983,0.74418604,0.74,0.91252697
0.9761568,0.08264463,0.56175303,0.7209302,0.714,0.8984881
0.97272056,0.08264463,0.56175303,0.7209302,0.714,0.8984881
0.971117,0.08264463,0.52988046,0.73023254,0.724,0.8984881
0.9715752,0.08264463,0.56175303,0.7209302,0.714,0.8984881
0.96997166,0.08264463,0.52988046,0.73023254,0.724,0.8984881
0.96374834,0.17355372,0.7051793,0.68372095,0.678,0.89092875
0.97520226,0.049586777,0.47410363,0.74418604,0.74,0.91252697
0.97424775,0.08264463,0.55776894,0.7209302,0.714,0.8984881
0.9708116,0.08264463,0.55776894,0.7209302,0.714,0.8984881
0.96920806,0.08264463,0.52191234,0.73023254,0.724,0.8984881
0.9696662,0.08264463,0.55776894,0.7209302,0.714,0.8984881
0.96806264,0.08264463,0.52191234,0.73023254,0.724,0.8984881
0.9618393,0.17355372,0.69721115,0.68372095,0.678,0.89092875
0.9666118,0.105785124,0.5816733,0.69302326,0.686,0.89092875
0.96470284,0.105785124,0.5816733,0.69302326,0.686,0.89092875
0.9627938,0.105785124,0.5816733,0.69302326,0.686,0.89092875
0.954967,0.17355372,0.66533864,0.66976744,0.66400003,0.89092875
0.9642065,0.105785124,1.0,0.69302326,0.68799996,0.89092875
0.963252,0.16198348,0.58565736,0.6325581,0.624,0.86933047
0.96038854,0.16198348,0.58565736,0.6325581,0.624,0.86933047
0.957525,0.16198348,0.53386456,0.627907,0.61800003,0.86933047
0.9567614,0.16198348,0.57768923,0.6325581,0.624,0.86933047
0.95389795,0.16198348,0.52191234,0.6139535,0.604,0.86933047
0.95008,0.16198348,0.57768923,0.6325581,0.624,0.86933047
0.9472165,0.16198348,0.52191234,0.6139535,0.604,0.86933047
0.95897585,0.1570248,0.61752987,0.7069768,0.66999996,0.66738665
0.9561124,0.1570248,0.61752987,0.7069768,0.66999996,0.66738665
0.9524853,0.1570248,0.6015936,0.6976744,0.65400004,0.66738665
0.9458039,0.1570248,0.6015936,0.6976744,0.65400004,0.66738665
0.963252,0.16198348,0.60956174,0.6418605,0.634,0.86933047
0.96038854,0.16198348,0.60956174,0.6418605,0.634,0.86933047
0.957525,0.16198348,0.55378485,0.6325581,0.624,0.86933047
0.957525,0.16198348,0.60956174,0.6418605,0.634,0.86933047
0.95466155,0.16198348,0.55378485,0.6325581,0.624,0.86933047
0.9508436,0.16198348,0.60956174,0.6418605,0.634,0.86933047
0.9479801,0.16198348,0.55378485,0.6325581,0.624,0.86933047
0.91228205,0.41322315,0.78486055,0.52558136,0.514,0.8542117
0.9084641,0.41322315,0.749004,0.5116279,0.5,0.8542117
0.89720106,0.41322315,0.749004,0.5116279,0.5,0.8542117
0.95897585,0.1570248,0.61752987,0.71627903,0.68,0.66738665
0.9561124,0.1570248,0.61752987,0.71627903,0.68,0.66738665
0.9532489,0.1570248,0.61354584,0.7023256,0.662,0.66738665
0.9465675,0.1570248,0.61354584,0.7023256,0.662,0.66738665
0.9660391,0.08760331,0.49800795,0.67441857,0.668,0.8833693
0.9633665,0.08760331,0.3984064,0.6139535,0.606,0.8833693
0.96470284,0.08760331,0.49800795,0.67441857,0.668,0.8833693
0.9627938,0.14876033,0.6015936,0.59534883,0.58599997,0.8542117
0.9547761,0.1983471,0.6015936,0.56279075,0.554,0.825054
0.94962186,0.1983471,0.6015936,0.56279075,0.554,0.825054
0.9427495,0.1983471,0.53386456,0.53488374,0.526,0.825054
0.9522944,0.1570248,0.5697211,0.69302326,0.65,0.66738665
0.94714016,0.1570248,0.5697211,0.69302326,0.65,0.66738665
0.94313127,0.1570248,0.5697211,0.69302326,0.65,0.66738665
0.94847643,0.20661157,0.61752987,0.56279075,0.55,0.825054
0.94465846,0.20661157,0.61752987,0.56279075,0.55,0.825054
0.9389315,0.20661157,0.61752987,0.56279075,0.55,0.825054
0.93568623,0.20661157,0.5697211,0.5674418,0.556,0.825054
0.92862296,0.20661157,0.5697211,0.5674418,0.556,0.825054
0.94465846,0.1570248,0.5697211,0.68837214,0.646,0.64146864
0.9408405,0.1570248,0.5697211,0.68837214,0.646,0.64146864
0.93320453,0.18347107,0.6055777,0.6604651,0.612,0.6339093
0.92614126,0.18347107,0.6055777,0.6604651,0.612,0.6339093
0.911633,0.3355372,0.6015936,0.36744183,0.356,0.71598274
0.93511355,0.19008264,0.51792824,0.572093,0.51199996,0.42548597
0.9274776,0.19008264,0.51792824,0.572093,0.51199996,0.42548597
0.9314864,0.20661157,0.47410363,0.5116279,0.444,0.4665227
0.92385054,0.20661157,0.47410363,0.5116279,0.444,0.4665227
0.91411465,0.20661157,0.47410363,0.5116279,0.444,0.4665227
0.9032334,0.338843,0.5697211,0.37209302,0.352,0.71598274
